;link;room;area;floor;all_floors;subway;sub_time;address;price
213;https://www.mirkvartir.ru/302865795/;3;75.3;2;17;Новокосино;15;Москва, Новокосинская ул., 13к1;14650000
214;https://www.mirkvartir.ru/304056022/;1;33.1;10;29;Отрадное;20;Москва, Отрадная ул., 4;10550000
215;https://www.mirkvartir.ru/304106953/;2;50.6;6;29;ЗИЛ;10;Москва, Варшавское ш., 37Ак1стр2;22000000
216;https://www.mirkvartir.ru/303927123/;1;37.0;9;24;Ростокино;-;Москва, Лосиноостровская ул., влд45;8300000
217;https://www.mirkvartir.ru/302328437/;1;40.0;5;10;Новопеределкино;15;Москва, Внуковское поселение, д. Рассказовка, б-р Андрея Тарковского, 5;13700000
218;https://www.mirkvartir.ru/302330493/;3;85.6;6;22;Саларьево;-;Москва, Родниковая ул., 30к2;30000000
219;https://www.mirkvartir.ru/302976619/;2;56.3;25;28;Черкизовская;18;Москва, Открытое ш., 14;16500000
220;https://www.mirkvartir.ru/302865294/;3;95.0;2;3;Боровское шоссе;-;Москва, Центральная ул., 24;15200000
221;https://www.mirkvartir.ru/303060996/;3;83.35;9;9;Варшавская;15;Москва, пер. Котляковский 2-й, 6;24800000
222;https://www.mirkvartir.ru/302978000/;2;40.6;22;29;Кожуховская;6;Москва, Южнопортовая ул., 28Астр17;14000000
223;https://www.mirkvartir.ru/302025918/;-;29.7;15;16;Курская;5;Москва, Золоторожский проезд, 5;10890000
224;https://www.mirkvartir.ru/299432472/;2;59.0;22;23;Лермонтовский Проспект;19;Московская область, Люберецкий р-н, Люберцы, ул. Кирова, 9к4;12800000
225;https://www.mirkvartir.ru/299494548/;3;80.0;12;16;Некрасовка;16;Москва, Новорязанское ш., 8;14200000
226;https://www.mirkvartir.ru/299634745/;-;27.1;7;21;Рижская;20;Москва, ул. Сокольнический Вал, 37/10стр3;10500000
227;https://www.mirkvartir.ru/300637184/;4;142.9;19;24;Зорге;14;Москва, Хорошевское ш., 25Ак1;65000000
228;https://www.mirkvartir.ru/297353946/;3;75.0;11;14;Пятницкое шоссе;-;Москва, Ленинградское ш., 64;15500000
229;https://www.mirkvartir.ru/297429635/;2;40.1;7;24;Спартак;15;Москва, Волоколамское ш., 71/13к1;14100000
230;https://www.mirkvartir.ru/297273054/;2;52.7;14;26;Новокосино;15;Московская область, Реутов, ул. Ленина, 155;12000000
231;https://www.mirkvartir.ru/297324038/;2;54.0;3;3;Бунинская  Аллея;-;Москва, Сосенское поселение, п. Коммунарка, ул. Потаповская Роща, 7к2;14700000
232;https://www.mirkvartir.ru/299700858/;3;74.1;7;14;Бульвар Адмирала Ушакова;18;Москва, Веневская ул., 10;16800000
233;https://www.mirkvartir.ru/299297097/;4;111.0;17;25;Говорово;16;Москва, Солнцевский пр-кт, 6к110;33500000
234;https://www.mirkvartir.ru/303055321/;3;57.8;2;9;-;-;Москва, Филимонковское поселение, д. Староселье, 22;11670000
235;https://www.mirkvartir.ru/304085570/;-;24.6;8;29;Печатники;17;Москва, Южнопортовая ул., 42стр5;11700000
236;https://www.mirkvartir.ru/301787352/;2;66.9;3;17;Войковская;-;Москва, Большая Академическая ул., 13а;13500000
237;https://www.mirkvartir.ru/294272323/;1;36.7;4;7;-;-;Москва, Марушкинское поселение, д. Крекшино, ул. Медовая Долина, 7к1;6050000
238;https://www.mirkvartir.ru/293782070/;2;56.1;5;17;Алтуфьево;20;Москва, Дмитровское ш., 169к4;15000000
239;https://www.mirkvartir.ru/302817909/;3;63.0;9;9;Прокшино;-;Москва, Пасечная ул., 5астр3;14500000
240;https://www.mirkvartir.ru/299570972/;1;51.0;6;14;Говорово;8;Москва, Московский поселение, д. Говорово, ул. Татьянин Парк, 14к2;15500000
241;https://www.mirkvartir.ru/297354817/;2;56.0;11;16;Лухмановская;10;Москва, ул. Татьяны Макаровой, 10;15300000
242;https://www.mirkvartir.ru/295949812/;1;47.0;1;10;Говорово;6;Москва, Московский поселение, д. Говорово, ул. Татьянин Парк, 12к6;13990000
243;https://www.mirkvartir.ru/295957150/;1;36.8;5;19;Бульвар Рокоссовского;-;Москва, ул. Гражданская 3-я, 35;10770000
244;https://www.mirkvartir.ru/296010869/;3;68.7;8;13;Минская;-;Москва, ул. Генерала Дорохова, 39к1В;31500000
245;https://www.mirkvartir.ru/302767723/;3;102.7;17;18;Планерная;-;Москва, Соколово-Мещерская ул., 2612;28000000
246;https://www.mirkvartir.ru/295337237/;2;52.0;8;14;Говорово;14;Москва, ул. Щорса, 3;15290000
247;https://www.mirkvartir.ru/299927387/;6;224.0;8;9;Бульвар Адмирала Ушакова;20;Москва, Южнобутовская ул., 69;58000000
248;https://www.mirkvartir.ru/298837413/;-;19.8;10;16;Бунинская  Аллея;-;Москва, Сосенское поселение, п. Коммунарка, ул. Потаповская Роща, 24к1;6900000
249;https://www.mirkvartir.ru/290593400/;1;37.4;6;8;ЗИЛ;-;Москва, б-р Братьев Весниных, 2к1;15500000
250;https://www.mirkvartir.ru/289978145/;3;73.8;3;17;Митино;16;Москва, ул. Генерала Белобородова, 2000;16900000
251;https://www.mirkvartir.ru/294807713/;2;65.0;16;24;Котельники;19;Московская область, Котельники, Новорязанское ш., 70к1;9900000
252;https://www.mirkvartir.ru/301433493/;-;23.0;1;6;Курская;15;Москва, Новорязанская ул., 31/7стр5;2700000
253;https://www.mirkvartir.ru/286318316/;2;80.0;4;38;Хорошёвская;12;Москва, Шелепихинская наб., 34стр32;30000000
254;https://www.mirkvartir.ru/286318453/;2;57.5;8;9;ЗИЛ;18;Москва, Даниловская наб., 2к1;18100000
255;https://www.mirkvartir.ru/290512316/;3;110.0;18;18;Окружная;20;Москва, Сигнальный проезд, к4влд5;26890000
256;https://www.mirkvartir.ru/289980274/;3;69.0;1;6;Щелковская;18;Москва, ул. Парковая 13-я, 43;16500000
257;https://www.mirkvartir.ru/290663034/;5;240.0;3;3;Медведково;-;Москва, Таежная ул., 8к1;58900000
258;https://www.mirkvartir.ru/291126823/;4;95.0;17;31;Мичуринский проспект;1;Москва, ул. Лобачевского, 118к1;39000000
259;https://www.mirkvartir.ru/292350931/;3;68.6;4;4;Беговая;6;Москва, проезд Хорошевский 1-й, 4к3;20500000
260;https://www.mirkvartir.ru/288608764/;2;55.6;32;32;Новохохловская;5;Москва, Газгольдерная ул.;15600000
261;https://www.mirkvartir.ru/289987975/;2;51.0;8;25;Мичуринский проспект;5;Москва, ул. Лобачевского, 118к2;22500000
262;https://www.mirkvartir.ru/288608934/;3;59.3;9;9;Рязанский Проспект;17;Москва, ул. Федора Полетаева, 19к1;14150000
263;https://www.mirkvartir.ru/295839213/;3;98.0;13;53;Кутузовская;-;Москва, Мосфильмовская ул., 8;67000000
264;https://www.mirkvartir.ru/296398209/;2;44.7;6;8;Багратионовская;14;Москва, Кастанаевская ул., 44;14600000
265;https://www.mirkvartir.ru/301782674/;3;78.8;15;16;Коньково;12;Москва, Миклухо-Маклая ул., 22;23200000
266;https://www.mirkvartir.ru/296404640/;2;55.0;18;18;Селигерская;10;Москва, Дмитровское ш., 68;16990000
267;https://www.mirkvartir.ru/296058302/;3;115.0;3;21;Мичуринский проспект;11;Москва, Мосфильмовская ул., 88к2;75900000
268;https://www.mirkvartir.ru/299699708/;2;66.1;11;19;Ховрино;18;Москва, Левобережная ул., 4к21;16900000
269;https://www.mirkvartir.ru/296456742/;4;165.0;12;34;Спартак;19;Москва, ул. Исаковского, 39;55400000
270;https://www.mirkvartir.ru/296396220/;2;56.0;7;16;Бибирево;15;Москва, ул. Плещеева, 30;14000000
271;https://www.mirkvartir.ru/301866401/;2;53.0;6;8;Киевская;18;Москва, Оболенский пер., 9к2;50000000
272;https://www.mirkvartir.ru/303920462/;2;43.0;2;9;Новоясеневская;19;Москва, ул. Рокотова, 8к5;12000000
273;https://www.mirkvartir.ru/292392693/;4;158.6;8;11;Кутузовская;14;Москва, Кутузовский пр-кт, 12;158600000
274;https://www.mirkvartir.ru/301421849/;-;24.2;9;25;Коммунарка;13;Москва, Куркинское ш., 175;7200000
275;https://www.mirkvartir.ru/299635481/;2;55.7;22;31;Бульвар Адмирала Ушакова;15;Москва, Старокрымская ул., 13стр1;15900000
276;https://www.mirkvartir.ru/301725509/;3;76.0;4;17;Лухмановская;15;Москва, Лухмановская ул., 24а;19500000
277;https://www.mirkvartir.ru/299635513/;2;91.0;24;25;Филатов Луг;-;Москва, Радужная ул., 14к2;15850000
278;https://www.mirkvartir.ru/295952689/;2;48.2;10;17;Преображенская Площадь;-;Москва, Краснобогатырская ул., 38к7;16990000
279;https://www.mirkvartir.ru/295951015/;1;38.5;12;19;Аннино;18;Москва, Варшавское ш., влд170Е;11700000
280;https://www.mirkvartir.ru/292062983/;3;105.0;7;10;Кутузовская;6;Москва, ул. Братьев Фонченко, 3к1;78500000
281;https://www.mirkvartir.ru/291775582/;3;76.2;6;9;Бульвар Адмирала Ушакова;20;Москва, ул. Горчакова, 124к2;15000000
282;https://www.mirkvartir.ru/292398079/;3;81.5;2;14;Коммунарка;13;Москва, Фрунзенская наб., 22стр3;15500000
283;https://www.mirkvartir.ru/301868771/;2;38.0;5;21;Рижская;20;Москва, ул. Сокольнический Вал, 1к1;10990000
284;https://www.mirkvartir.ru/295950003/;2;58.0;3;17;Митино;8;Москва, Митинская ул., 50;14400000
285;https://www.mirkvartir.ru/295390149/;2;37.0;10;22;Красные Ворота;13;Москва, Большая Спасская ул., 37;23500000
286;https://www.mirkvartir.ru/286283889/;340;99.0;-;-;Прокшино;20;Москва, Сосенское поселение, д. Николо-Хованское, Николо-Хованская ул., 30;23990000
287;https://www.mirkvartir.ru/301870890/;3;74.0;4;10;Митино;-;Москва, Ленинградское ш., 64;16500000
288;https://www.mirkvartir.ru/290577802/;3;60.0;7;9;Теплый Стан;-;Москва, ул. Теплый Стан, 21к6;16900000
289;https://www.mirkvartir.ru/294208142/;3;58.0;3;9;Алтуфьево;-;Москва, линия Северная 9-я, 11;15660000
290;https://www.mirkvartir.ru/292737266/;2;51.0;24;43;Селигерская;-;Москва, Ильменский проезд, 14к7;17500000
291;https://www.mirkvartir.ru/285919626/;3;84.0;7;17;Котельники;20;Москва, Кузьминская ул., 5к2;13000000
292;https://www.mirkvartir.ru/285503577/;3;115.0;8;10;Планерная;-;Москва, Новокуркинское ш., 47;35000000
293;https://www.mirkvartir.ru/285503422/;2;72.7;19;35;Беломорская;15;Москва, Фестивальная ул., 27;26800000
294;https://www.mirkvartir.ru/274725242/;2;64.0;1;12;Курская;8;Москва, Люблинская ул., 72стр15;12100000
295;https://www.mirkvartir.ru/281523003/;3;76.0;15;26;Котельники;-;Московская область, Котельники, Кузьминская ул., 19к2;16000000
296;https://www.mirkvartir.ru/302774887/;2;51.2;14;17;Рассказовка;-;Москва, ул. Летчика Грицевца (п Внуковское), 11;13350000
297;https://www.mirkvartir.ru/302857574/;2;63.1;5;15;Алтуфьево;18;Москва, Дмитровское ш., 169стр17;15200000
298;https://www.mirkvartir.ru/301639653/;2;67.0;15;21;Новопеределкино;19;Москва, Пасечная ул., 5астр3;9800000
299;https://www.mirkvartir.ru/301405240/;-;22.0;9;33;Рязанский Проспект;18;Москва, ул. Михайлова, 30Ак6;7200000
